timestamp,segment_id,train_id,speed,acceleration,vibration_vertical,vibration_lateral,track_temperature,age_years,maintenance_score,curvature_degree,max_permitted_speed,risk_label
2026-01-03T20:40:00+00:00,SEG-015,T-124,127.362,0.255,0.8,0.637,41.73,27.27,0.298,6.392,130,2
2026-01-03T20:45:00+00:00,SEG-031,T-125,111.809,1.01,0.682,0.646,33.392,49.58,0.754,4.991,110,1
2026-01-03T20:50:00+00:00,SEG-045,T-126,89.702,-0.252,0.275,0.159,31.659,28.65,0.949,6.968,130,0
2026-01-03T20:55:00+00:00,SEG-009,T-127,75.257,0.134,0.891,1.167,50.878,14.11,0.301,4.629,100,2
2026-01-03T21:00:00+00:00,SEG-011,T-128,72.645,0.251,0.643,0.802,43.01,12.25,0.509,4.691,60,2
2026-01-03T21:05:00+00:00,SEG-026,T-129,39.012,-0.045,1.005,0.508,41.91,59.87,0.687,3.42,60,1
2026-01-03T21:10:00+00:00,SEG-041,T-130,105.261,-0.27,0.151,0.324,33.29,31.15,0.888,0.528,130,0
2026-01-03T21:15:00+00:00,SEG-035,T-131,107.98,-0.559,0.915,0.855,38.055,6.46,0.424,4.683,80,2
2026-01-03T21:20:00+00:00,SEG-004,T-132,53.836,-0.254,0.158,0.31,33.877,15.89,0.68,5.666,60,0
2026-01-03T21:25:00+00:00,SEG-024,T-133,102.686,-0.589,0.794,0.631,40.974,50.0,0.621,0.745,100,2
2026-01-03T21:30:00+00:00,SEG-022,T-134,111.49,0.597,0.969,0.821,39.051,44.95,0.642,1.868,100,2
2026-01-03T21:35:00+00:00,SEG-048,T-135,130.682,-0.021,0.704,0.92,35.71,59.92,0.638,0.398,130,2
2026-01-03T21:40:00+00:00,SEG-004,T-136,37.849,-0.339,0.393,0.109,31.488,15.89,0.68,5.666,60,0
2026-01-03T21:45:00+00:00,SEG-035,T-137,65.558,-1.226,0.704,0.69,37.725,6.46,0.424,4.683,80,1
2026-01-03T21:50:00+00:00,SEG-005,T-138,105.507,0.348,0.804,0.582,44.388,45.98,0.498,1.088,100,2
2026-01-03T21:55:00+00:00,SEG-011,T-139,43.859,-0.772,0.179,0.025,37.145,12.25,0.509,4.691,60,0
2026-01-03T22:00:00+00:00,SEG-041,T-140,83.079,-1.291,0.361,0.324,29.171,31.15,0.888,0.528,130,0
2026-01-03T22:05:00+00:00,SEG-002,T-141,68.657,2.171,0.539,0.289,33.614,7.48,0.558,0.209,80,1
2026-01-03T22:10:00+00:00,SEG-042,T-142,30.86,-0.558,0.129,0.217,25.261,5.19,0.979,5.852,60,0
2026-01-03T22:15:00+00:00,SEG-036,T-143,70.826,-0.536,0.212,0.25,32.901,10.34,0.933,3.997,110,0
2026-01-03T22:20:00+00:00,SEG-017,T-144,68.713,-0.483,0.335,0.225,29.194,18.69,0.43,3.93,100,0
2026-01-03T22:25:00+00:00,SEG-040,T-145,108.476,-0.288,0.819,0.539,53.311,14.07,0.641,0.981,80,2
2026-01-03T22:30:00+00:00,SEG-045,T-146,99.299,-0.866,0.149,0.511,44.818,28.65,0.949,6.968,130,0
2026-01-03T22:35:00+00:00,SEG-024,T-147,96.646,0.754,0.811,0.636,39.751,50.0,0.621,0.745,100,2
2026-01-03T22:40:00+00:00,SEG-024,T-148,115.426,1.397,0.82,0.673,42.932,50.0,0.621,0.745,100,2
2026-01-03T22:45:00+00:00,SEG-030,T-149,73.702,-0.306,1.086,0.958,35.158,12.4,0.635,4.246,80,2
2026-01-03T22:50:00+00:00,SEG-042,T-150,36.021,-0.454,0.262,0.549,26.191,5.19,0.979,5.852,60,0
2026-01-03T22:55:00+00:00,SEG-037,T-151,58.427,0.667,0.979,0.59,47.215,51.43,0.839,1.333,60,2
2026-01-03T23:00:00+00:00,SEG-003,T-152,88.539,-0.374,0.197,0.02,38.666,33.84,0.269,1.392,130,0
2026-01-03T23:05:00+00:00,SEG-004,T-153,46.614,-1.507,0.306,0.341,34.0,15.89,0.68,5.666,60,0
2026-01-03T23:10:00+00:00,SEG-013,T-154,48.401,-0.59,0.198,0.152,29.74,19.01,0.926,4.817,80,0
2026-01-03T23:15:00+00:00,SEG-021,T-155,60.665,-0.785,0.796,0.647,38.983,64.76,0.636,6.798,60,2
2026-01-03T23:20:00+00:00,SEG-046,T-156,125.344,1.815,0.963,0.622,47.451,11.75,0.467,6.781,130,2
2026-01-03T23:25:00+00:00,SEG-006,T-157,94.347,0.492,0.44,0.031,26.405,7.84,0.321,5.932,130,0
2026-01-03T23:30:00+00:00,SEG-011,T-158,72.551,-0.326,0.819,0.711,40.007,12.25,0.509,4.691,60,2
2026-01-03T23:35:00+00:00,SEG-014,T-159,58.769,1.799,1.045,0.638,34.864,55.1,0.816,1.603,60,2
2026-01-03T23:40:00+00:00,SEG-038,T-160,70.791,-1.33,0.937,0.774,38.82,24.32,0.55,6.047,60,2
2026-01-03T23:45:00+00:00,SEG-049,T-161,75.652,1.013,0.945,0.901,40.29,55.63,0.3,0.476,80,2
2026-01-03T23:50:00+00:00,SEG-020,T-162,107.521,0.703,1.043,0.618,42.319,51.9,0.558,0.445,110,2
2026-01-03T23:55:00+00:00,SEG-041,T-163,97.632,-0.584,0.02,0.215,36.87,31.15,0.888,0.528,130,0
2026-01-04T00:00:00+00:00,SEG-032,T-164,79.978,1.196,0.82,0.665,35.036,29.6,0.628,0.847,80,1
2026-01-04T00:05:00+00:00,SEG-024,T-165,99.271,-0.737,0.555,0.537,37.268,50.0,0.621,0.745,100,1
2026-01-04T00:10:00+00:00,SEG-045,T-166,85.004,-0.441,0.426,0.288,32.512,28.65,0.949,6.968,130,0
2026-01-04T00:15:00+00:00,SEG-030,T-167,78.565,0.929,0.913,0.713,41.112,12.4,0.635,4.246,80,1
2026-01-04T00:20:00+00:00,SEG-023,T-168,70.936,-1.062,0.461,0.261,33.828,20.49,0.365,0.023,100,1
2026-01-04T00:25:00+00:00,SEG-039,T-169,31.519,-1.212,0.02,0.103,36.233,5.82,0.782,5.604,60,0
2026-01-04T00:30:00+00:00,SEG-020,T-170,108.848,0.302,0.706,0.523,40.801,51.9,0.558,0.445,110,1
2026-01-04T00:35:00+00:00,SEG-019,T-171,64.688,-0.222,0.095,0.192,34.362,33.09,0.802,6.028,80,0
2026-01-04T00:40:00+00:00,SEG-010,T-172,121.805,1.664,0.602,0.45,38.693,55.89,0.883,2.661,110,1
2026-01-04T00:45:00+00:00,SEG-046,T-173,126.342,0.088,0.853,0.581,39.681,11.75,0.467,6.781,130,1
2026-01-04T00:50:00+00:00,SEG-009,T-174,92.573,0.934,0.868,0.482,50.406,14.11,0.301,4.629,100,1
2026-01-04T00:55:00+00:00,SEG-049,T-175,72.119,-0.452,0.914,0.755,41.895,55.63,0.3,0.476,80,2
2026-01-04T01:00:00+00:00,SEG-009,T-176,106.936,1.214,0.939,0.702,44.246,14.11,0.301,4.629,100,2
2026-01-04T01:05:00+00:00,SEG-008,T-177,82.99,0.113,0.282,0.02,34.764,36.78,0.855,4.33,100,0
2026-01-04T01:10:00+00:00,SEG-043,T-178,87.656,-0.747,0.269,0.179,34.221,12.48,0.605,1.496,110,0
2026-01-04T01:15:00+00:00,SEG-008,T-179,85.98,0.768,0.945,0.939,44.225,36.78,0.855,4.33,100,2
2026-01-04T01:20:00+00:00,SEG-006,T-100,97.288,0.962,0.111,0.066,29.314,7.84,0.321,5.932,130,0
2026-01-04T01:25:00+00:00,SEG-040,T-101,44.867,-0.071,0.174,0.153,31.112,14.07,0.641,0.981,80,0
2026-01-04T01:30:00+00:00,SEG-014,T-102,67.784,-0.315,0.828,0.65,41.441,55.1,0.816,1.603,60,2
2026-01-04T01:35:00+00:00,SEG-033,T-103,56.912,1.236,0.605,0.684,45.559,23.3,0.679,1.611,80,1
2026-01-04T01:40:00+00:00,SEG-007,T-104,105.622,1.974,0.974,0.672,46.203,52.85,0.783,3.754,110,2
2026-01-04T01:45:00+00:00,SEG-008,T-105,95.694,0.568,0.054,0.16,28.816,36.78,0.855,4.33,100,0
2026-01-04T01:50:00+00:00,SEG-047,T-106,79.929,-0.935,0.31,0.14,39.946,5.84,0.479,0.351,110,0
2026-01-04T01:55:00+00:00,SEG-029,T-107,140.02,0.776,0.463,0.873,31.362,63.61,0.639,0.88,110,2
2026-01-04T02:00:00+00:00,SEG-031,T-108,111.013,-0.871,0.869,0.554,34.038,49.58,0.754,4.991,110,1
2026-01-04T02:05:00+00:00,SEG-044,T-109,90.608,-0.225,0.341,0.291,29.659,12.37,0.252,2.733,110,1
2026-01-04T02:10:00+00:00,SEG-011,T-110,54.882,1.231,0.217,0.02,21.693,12.25,0.509,4.691,60,0
2026-01-04T02:15:00+00:00,SEG-047,T-111,126.833,-0.839,0.875,0.412,33.613,5.84,0.479,0.351,110,1
2026-01-04T02:20:00+00:00,SEG-042,T-112,34.918,-0.507,0.426,0.574,26.525,5.19,0.979,5.852,60,0
2026-01-04T02:25:00+00:00,SEG-030,T-113,59.555,-0.349,0.239,0.344,29.767,12.4,0.635,4.246,80,0
2026-01-04T02:30:00+00:00,SEG-007,T-114,118.445,-0.634,0.686,0.737,42.631,52.85,0.783,3.754,110,1
2026-01-04T02:35:00+00:00,SEG-020,T-115,106.221,-1.537,0.902,0.682,42.104,51.9,0.558,0.445,110,2
2026-01-04T02:40:00+00:00,SEG-030,T-116,53.3,0.72,0.082,0.171,37.491,12.4,0.635,4.246,80,0
2026-01-04T02:45:00+00:00,SEG-049,T-117,70.921,0.522,0.528,0.782,38.118,55.63,0.3,0.476,80,2
2026-01-04T02:50:00+00:00,SEG-025,T-118,139.289,0.404,0.872,0.519,33.213,40.37,0.362,5.338,130,2
2026-01-04T02:55:00+00:00,SEG-028,T-119,107.835,0.856,0.81,0.492,48.954,57.31,0.941,0.6,110,1
2026-01-04T03:00:00+00:00,SEG-043,T-120,70.486,0.661,0.196,0.105,30.666,12.48,0.605,1.496,110,0
2026-01-04T03:05:00+00:00,SEG-038,T-121,64.151,-0.11,0.739,0.562,47.223,24.32,0.55,6.047,60,1
2026-01-04T03:10:00+00:00,SEG-002,T-122,88.88,0.12,0.96,0.718,34.604,7.48,0.558,0.209,80,2
2026-01-04T03:15:00+00:00,SEG-025,T-123,82.16,1.065,0.155,0.289,26.754,40.37,0.362,5.338,130,0
2026-01-04T03:20:00+00:00,SEG-016,T-124,80.737,0.413,0.302,0.073,20.811,15.4,0.614,6.193,110,0
2026-01-04T03:25:00+00:00,SEG-035,T-125,64.421,-0.803,0.02,0.248,20.247,6.46,0.424,4.683,80,0
2026-01-04T03:30:00+00:00,SEG-018,T-126,57.709,-0.179,0.246,0.106,39.128,28.99,0.676,2.534,80,0
2026-01-04T03:35:00+00:00,SEG-032,T-127,64.481,-0.027,0.174,0.067,21.792,29.6,0.628,0.847,80,0
2026-01-04T03:40:00+00:00,SEG-022,T-128,93.106,0.351,1.252,0.709,50.135,44.95,0.642,1.868,100,2
2026-01-04T03:45:00+00:00,SEG-035,T-129,59.295,-0.725,0.227,0.297,22.294,6.46,0.424,4.683,80,0
2026-01-04T03:50:00+00:00,SEG-040,T-130,99.368,1.475,1.019,0.755,45.049,14.07,0.641,0.981,80,2
2026-01-04T03:55:00+00:00,SEG-031,T-131,120.31,-0.954,0.813,0.696,45.178,49.58,0.754,4.991,110,2
2026-01-04T04:00:00+00:00,SEG-020,T-132,105.08,-1.463,0.823,0.49,46.84,51.9,0.558,0.445,110,2
2026-01-04T04:05:00+00:00,SEG-012,T-133,117.61,0.975,0.716,0.529,44.74,42.0,0.64,1.714,110,1
2026-01-04T04:10:00+00:00,SEG-043,T-134,111.596,-1.16,0.671,0.809,39.153,12.48,0.605,1.496,110,1
2026-01-04T04:15:00+00:00,SEG-028,T-135,99.796,0.955,0.842,0.601,44.04,57.31,0.941,0.6,110,1
2026-01-04T04:20:00+00:00,SEG-016,T-136,78.825,0.159,0.116,0.067,34.076,15.4,0.614,6.193,110,0
2026-01-04T04:25:00+00:00,SEG-014,T-137,57.685,1.161,0.836,0.765,46.871,55.1,0.816,1.603,60,2
2026-01-04T04:30:00+00:00,SEG-016,T-138,87.929,-1.124,0.308,0.187,43.239,15.4,0.614,6.193,110,0
2026-01-04T04:35:00+00:00,SEG-028,T-139,115.347,0.217,0.939,0.597,41.792,57.31,0.941,0.6,110,2
2026-01-04T04:40:00+00:00,SEG-018,T-140,69.652,1.769,0.52,0.337,30.439,28.99,0.676,2.534,80,1
2026-01-04T04:45:00+00:00,SEG-006,T-141,100.219,-0.534,0.223,0.228,44.281,7.84,0.321,5.932,130,0
2026-01-04T04:50:00+00:00,SEG-043,T-142,134.415,1.118,1.056,0.638,38.741,12.48,0.605,1.496,110,2
2026-01-04T04:55:00+00:00,SEG-008,T-143,86.585,-0.286,0.426,0.02,36.154,36.78,0.855,4.33,100,0
2026-01-04T05:00:00+00:00,SEG-006,T-144,111.841,-1.152,0.442,0.091,38.984,7.84,0.321,5.932,130,1
2026-01-04T05:05:00+00:00,SEG-016,T-145,123.852,0.703,0.865,0.715,43.075,15.4,0.614,6.193,110,2
2026-01-04T05:10:00+00:00,SEG-027,T-146,50.394,-0.383,0.751,0.409,52.36,57.36,0.857,2.153,60,1
2026-01-04T05:15:00+00:00,SEG-044,T-147,93.057,0.807,0.191,0.421,36.179,12.37,0.252,2.733,110,1
2026-01-04T05:20:00+00:00,SEG-024,T-148,130.456,-1.121,0.905,0.439,34.895,50.0,0.621,0.745,100,2
2026-01-04T05:25:00+00:00,SEG-045,T-149,75.22,0.851,0.182,0.086,25.587,28.65,0.949,6.968,130,0
2026-01-04T05:30:00+00:00,SEG-045,T-150,99.64,-1.509,0.165,0.365,23.21,28.65,0.949,6.968,130,0
2026-01-04T05:35:00+00:00,SEG-026,T-151,76.758,-0.589,0.968,0.592,51.291,59.87,0.687,3.42,60,2
2026-01-04T05:40:00+00:00,SEG-020,T-152,131.084,0.096,0.623,0.455,32.931,51.9,0.558,0.445,110,1
2026-01-04T05:45:00+00:00,SEG-003,T-153,121.43,0.077,1.094,0.767,32.208,33.84,0.269,1.392,130,2
2026-01-04T05:50:00+00:00,SEG-022,T-154,116.569,-0.837,0.643,0.748,33.706,44.95,0.642,1.868,100,2
2026-01-04T05:55:00+00:00,SEG-039,T-155,44.592,-1.435,0.104,0.143,28.569,5.82,0.782,5.604,60,0
2026-01-04T06:00:00+00:00,SEG-042,T-156,31.69,-0.541,0.033,0.273,36.581,5.19,0.979,5.852,60,0
2026-01-04T06:05:00+00:00,SEG-006,T-157,90.612,-1.295,0.241,0.401,32.959,7.84,0.321,5.932,130,0
2026-01-04T06:10:00+00:00,SEG-009,T-158,94.335,-0.065,0.589,0.583,48.205,14.11,0.301,4.629,100,1
2026-01-04T06:15:00+00:00,SEG-044,T-159,103.688,0.436,0.789,0.751,46.955,12.37,0.252,2.733,110,2
2026-01-04T06:20:00+00:00,SEG-026,T-160,82.685,1.15,0.737,0.704,56.408,59.87,0.687,3.42,60,2
2026-01-04T06:25:00+00:00,SEG-041,T-161,90.125,1.754,0.391,0.263,31.133,31.15,0.888,0.528,130,0
2026-01-04T06:30:00+00:00,SEG-004,T-162,37.299,0.425,0.294,0.294,35.051,15.89,0.68,5.666,60,0
2026-01-04T06:35:00+00:00,SEG-046,T-163,130.811,-0.929,0.904,0.332,45.268,11.75,0.467,6.781,130,1
2026-01-04T06:40:00+00:00,SEG-015,T-164,140.589,-0.475,1.146,0.673,37.155,27.27,0.298,6.392,130,2
2026-01-04T06:45:00+00:00,SEG-014,T-165,61.413,-0.841,0.98,0.647,39.241,55.1,0.816,1.603,60,2
2026-01-04T06:50:00+00:00,SEG-027,T-166,90.775,0.013,0.929,0.664,48.543,57.36,0.857,2.153,60,2
2026-01-04T06:55:00+00:00,SEG-042,T-167,59.546,1.239,0.325,0.185,27.904,5.19,0.979,5.852,60,0
2026-01-04T07:00:00+00:00,SEG-044,T-168,73.915,-0.276,0.352,0.135,30.66,12.37,0.252,2.733,110,0
2026-01-04T07:05:00+00:00,SEG-016,T-169,81.238,-1.424,0.107,0.332,26.843,15.4,0.614,6.193,110,0
2026-01-04T07:10:00+00:00,SEG-046,T-170,140.673,-0.684,0.885,0.563,38.522,11.75,0.467,6.781,130,2
2026-01-04T07:15:00+00:00,SEG-036,T-171,89.007,0.037,0.282,0.257,26.544,10.34,0.933,3.997,110,0
2026-01-04T07:20:00+00:00,SEG-030,T-172,54.448,0.453,0.419,0.224,34.326,12.4,0.635,4.246,80,0
2026-01-04T07:25:00+00:00,SEG-018,T-173,83.176,-0.866,0.967,0.599,47.916,28.99,0.676,2.534,80,2
2026-01-04T07:30:00+00:00,SEG-049,T-174,69.898,-2.2,0.832,0.766,50.439,55.63,0.3,0.476,80,2
2026-01-04T07:35:00+00:00,SEG-036,T-175,83.976,0.168,0.083,0.02,35.215,10.34,0.933,3.997,110,0
2026-01-04T07:40:00+00:00,SEG-015,T-176,91.04,0.832,0.258,0.112,32.611,27.27,0.298,6.392,130,0
2026-01-04T07:45:00+00:00,SEG-029,T-177,104.331,0.077,0.803,0.494,30.409,63.61,0.639,0.88,110,1
2026-01-04T07:50:00+00:00,SEG-010,T-178,130.625,-0.717,1.029,0.686,45.302,55.89,0.883,2.661,110,2
2026-01-04T07:55:00+00:00,SEG-043,T-179,82.018,-0.19,0.02,0.02,24.3,12.48,0.605,1.496,110,0
2026-01-04T08:00:00+00:00,SEG-027,T-100,61.512,-0.543,1.038,0.754,44.991,57.36,0.857,2.153,60,2
2026-01-04T08:05:00+00:00,SEG-008,T-101,105.322,-0.444,0.02,0.02,33.802,36.78,0.855,4.33,100,0
2026-01-04T08:10:00+00:00,SEG-006,T-102,129.297,-0.44,0.673,0.573,38.569,7.84,0.321,5.932,130,1
2026-01-04T08:15:00+00:00,SEG-003,T-103,124.363,-1.456,0.985,0.612,40.87,33.84,0.269,1.392,130,2
2026-01-04T08:20:00+00:00,SEG-037,T-104,74.122,-0.044,0.632,0.599,52.505,51.43,0.839,1.333,60,1
2026-01-04T08:25:00+00:00,SEG-039,T-105,31.164,-0.393,0.159,0.232,43.73,5.82,0.782,5.604,60,0
2026-01-04T08:30:00+00:00,SEG-006,T-106,100.331,0.5,0.393,0.02,36.985,7.84,0.321,5.932,130,0
2026-01-04T08:35:00+00:00,SEG-020,T-107,110.403,1.272,0.586,0.755,38.638,51.9,0.558,0.445,110,1
2026-01-04T08:40:00+00:00,SEG-009,T-108,110.666,-0.543,0.937,0.697,48.195,14.11,0.301,4.629,100,2
2026-01-04T08:45:00+00:00,SEG-039,T-109,50.624,-0.63,0.252,0.02,27.167,5.82,0.782,5.604,60,0
2026-01-04T08:50:00+00:00,SEG-028,T-110,82.698,-0.471,0.814,0.56,34.243,57.31,0.941,0.6,110,1
2026-01-04T08:55:00+00:00,SEG-034,T-111,20.247,0.753,0.109,0.162,19.917,6.47,0.711,1.603,60,0
2026-01-04T09:00:00+00:00,SEG-031,T-112,128.822,-1.049,0.826,0.617,46.311,49.58,0.754,4.991,110,2
2026-01-04T09:05:00+00:00,SEG-036,T-113,88.756,0.182,0.313,0.199,29.619,10.34,0.933,3.997,110,0
2026-01-04T09:10:00+00:00,SEG-043,T-114,116.165,1.471,0.712,0.444,36.743,12.48,0.605,1.496,110,1
2026-01-04T09:15:00+00:00,SEG-030,T-115,61.844,0.92,0.306,0.307,42.634,12.4,0.635,4.246,80,0
2026-01-04T09:20:00+00:00,SEG-020,T-116,109.2,-1.093,0.584,0.408,45.371,51.9,0.558,0.445,110,1
2026-01-04T09:25:00+00:00,SEG-012,T-117,103.166,1.344,0.64,0.368,31.475,42.0,0.64,1.714,110,1
2026-01-04T09:30:00+00:00,SEG-028,T-118,117.676,-0.649,0.853,0.725,48.023,57.31,0.941,0.6,110,2
2026-01-04T09:35:00+00:00,SEG-048,T-119,111.896,-0.139,0.629,0.666,47.6,59.92,0.638,0.398,130,1
2026-01-04T09:40:00+00:00,SEG-044,T-120,103.187,0.602,0.592,0.714,43.692,12.37,0.252,2.733,110,1
2026-01-04T09:45:00+00:00,SEG-045,T-121,151.455,-1.048,0.919,0.576,36.831,28.65,0.949,6.968,130,1
2026-01-04T09:50:00+00:00,SEG-028,T-122,120.8,0.563,0.695,0.856,47.295,57.31,0.941,0.6,110,1
2026-01-04T09:55:00+00:00,SEG-008,T-123,84.238,-0.229,0.383,0.358,38.602,36.78,0.855,4.33,100,0
2026-01-04T10:00:00+00:00,SEG-029,T-124,116.498,1.268,1.048,0.673,40.323,63.61,0.639,0.88,110,2
2026-01-04T10:05:00+00:00,SEG-046,T-125,98.268,-0.692,0.078,0.263,23.44,11.75,0.467,6.781,130,0
2026-01-04T10:10:00+00:00,SEG-019,T-126,49.335,1.497,0.353,0.128,18.138,33.09,0.802,6.028,80,0
2026-01-04T10:15:00+00:00,SEG-015,T-127,120.174,0.299,0.685,0.624,41.126,27.27,0.298,6.392,130,1
2026-01-04T10:20:00+00:00,SEG-042,T-128,32.326,-0.06,0.271,0.3,29.928,5.19,0.979,5.852,60,0
2026-01-04T10:25:00+00:00,SEG-019,T-129,57.866,-0.057,0.071,0.209,24.023,33.09,0.802,6.028,80,0
2026-01-04T10:30:00+00:00,SEG-044,T-130,95.256,-0.382,0.666,0.609,39.347,12.37,0.252,2.733,110,1
2026-01-04T10:35:00+00:00,SEG-027,T-131,77.901,-1.547,0.729,0.448,45.065,57.36,0.857,2.153,60,1
2026-01-04T10:40:00+00:00,SEG-011,T-132,57.495,0.383,1.111,0.613,39.264,12.25,0.509,4.691,60,2
2026-01-04T10:45:00+00:00,SEG-007,T-133,126.459,1.143,1.025,0.593,42.734,52.85,0.783,3.754,110,2
2026-01-04T10:50:00+00:00,SEG-002,T-134,58.878,-1.632,0.48,0.306,42.581,7.48,0.558,0.209,80,0
2026-01-04T10:55:00+00:00,SEG-022,T-135,101.564,0.686,0.79,0.602,42.751,44.95,0.642,1.868,100,1
2026-01-04T11:00:00+00:00,SEG-022,T-136,104.29,1.108,0.578,0.371,37.52,44.95,0.642,1.868,100,1
2026-01-04T11:05:00+00:00,SEG-039,T-137,27.183,0.379,0.141,0.02,25.868,5.82,0.782,5.604,60,0
2026-01-04T11:10:00+00:00,SEG-049,T-138,93.485,0.118,0.986,0.718,27.735,55.63,0.3,0.476,80,2
2026-01-04T11:15:00+00:00,SEG-007,T-139,109.317,1.11,0.93,0.714,35.749,52.85,0.783,3.754,110,2
2026-01-04T11:20:00+00:00,SEG-046,T-140,79.647,-0.248,0.23,0.344,37.059,11.75,0.467,6.781,130,0
2026-01-04T11:25:00+00:00,SEG-013,T-141,65.163,1.637,0.02,0.301,32.321,19.01,0.926,4.817,80,0
2026-01-04T11:30:00+00:00,SEG-022,T-142,106.107,-0.464,0.961,0.619,35.935,44.95,0.642,1.868,100,2
2026-01-04T11:35:00+00:00,SEG-049,T-143,75.602,-0.881,0.748,0.698,43.98,55.63,0.3,0.476,80,2
2026-01-04T11:40:00+00:00,SEG-027,T-144,73.853,-1.444,0.793,0.511,28.892,57.36,0.857,2.153,60,2
2026-01-04T11:45:00+00:00,SEG-046,T-145,139.259,2.342,0.913,0.63,35.267,11.75,0.467,6.781,130,2
2026-01-04T11:50:00+00:00,SEG-011,T-146,42.631,-2.215,0.267,0.251,30.394,12.25,0.509,4.691,60,0
2026-01-04T11:55:00+00:00,SEG-046,T-147,118.9,0.91,1.155,0.386,31.074,11.75,0.467,6.781,130,2
2026-01-04T12:00:00+00:00,SEG-045,T-148,91.433,-0.205,0.488,0.195,31.592,28.65,0.949,6.968,130,0
2026-01-04T12:05:00+00:00,SEG-010,T-149,125.44,-0.437,0.748,0.681,31.836,55.89,0.883,2.661,110,1
2026-01-04T12:10:00+00:00,SEG-042,T-150,33.673,0.277,0.482,0.036,23.659,5.19,0.979,5.852,60,0
2026-01-04T12:15:00+00:00,SEG-035,T-151,56.861,1.988,0.199,0.02,45.088,6.46,0.424,4.683,80,0
2026-01-04T12:20:00+00:00,SEG-019,T-152,50.508,1.872,0.23,0.073,39.179,33.09,0.802,6.028,80,0
2026-01-04T12:25:00+00:00,SEG-035,T-153,84.991,-2.623,0.865,0.891,39.401,6.46,0.424,4.683,80,2
2026-01-04T12:30:00+00:00,SEG-008,T-154,79.643,0.088,0.136,0.108,31.855,36.78,0.855,4.33,100,0
2026-01-04T12:35:00+00:00,SEG-029,T-155,86.024,-0.174,0.836,0.497,52.793,63.61,0.639,0.88,110,1
2026-01-04T12:40:00+00:00,SEG-038,T-156,73.38,-0.434,0.711,0.466,40.324,24.32,0.55,6.047,60,1
2026-01-04T12:45:00+00:00,SEG-046,T-157,139.871,-0.423,0.949,0.755,41.778,11.75,0.467,6.781,130,2
2026-01-04T12:50:00+00:00,SEG-034,T-158,49.602,0.176,0.104,0.36,37.465,6.47,0.711,1.603,60,0
2026-01-04T12:55:00+00:00,SEG-004,T-159,40.993,0.637,0.316,0.251,39.955,15.89,0.68,5.666,60,0
2026-01-04T13:00:00+00:00,SEG-026,T-160,50.254,-0.859,0.831,0.636,49.026,59.87,0.687,3.42,60,1
2026-01-04T13:05:00+00:00,SEG-032,T-161,87.083,-0.038,0.767,0.692,35.095,29.6,0.628,0.847,80,1
2026-01-04T13:10:00+00:00,SEG-030,T-162,53.815,-1.47,0.02,0.251,34.803,12.4,0.635,4.246,80,0
2026-01-04T13:15:00+00:00,SEG-036,T-163,85.537,0.248,0.447,0.123,29.443,10.34,0.933,3.997,110,0
2026-01-04T13:20:00+00:00,SEG-037,T-164,55.75,-0.058,0.839,0.604,47.469,51.43,0.839,1.333,60,1
2026-01-04T13:25:00+00:00,SEG-010,T-165,114.721,-1.164,0.807,0.626,51.906,55.89,0.883,2.661,110,1
2026-01-04T13:30:00+00:00,SEG-014,T-166,61.154,0.991,0.84,0.6,41.34,55.1,0.816,1.603,60,1
2026-01-04T13:35:00+00:00,SEG-020,T-167,115.692,0.223,1.076,0.507,32.542,51.9,0.558,0.445,110,2
2026-01-04T13:40:00+00:00,SEG-039,T-168,55.086,0.861,0.414,0.195,23.123,5.82,0.782,5.604,60,0
2026-01-04T13:45:00+00:00,SEG-006,T-169,146.891,0.898,0.766,0.527,42.648,7.84,0.321,5.932,130,2
2026-01-04T13:50:00+00:00,SEG-035,T-170,54.295,0.102,0.088,0.17,34.545,6.46,0.424,4.683,80,0
2026-01-04T13:55:00+00:00,SEG-041,T-171,99.627,0.808,0.186,0.02,37.473,31.15,0.888,0.528,130,0
2026-01-04T14:00:00+00:00,SEG-013,T-172,63.717,0.004,0.78,0.814,40.068,19.01,0.926,4.817,80,1
2026-01-04T14:05:00+00:00,SEG-002,T-173,46.999,0.188,0.333,0.146,42.473,7.48,0.558,0.209,80,0
2026-01-04T14:10:00+00:00,SEG-016,T-174,119.876,-0.514,0.671,0.799,45.758,15.4,0.614,6.193,110,1
2026-01-04T14:15:00+00:00,SEG-032,T-175,94.854,0.909,1.02,0.672,31.768,29.6,0.628,0.847,80,2
2026-01-04T14:20:00+00:00,SEG-021,T-176,87.037,0.632,1.092,0.539,40.724,64.76,0.636,6.798,60,2
2026-01-04T14:25:00+00:00,SEG-010,T-177,129.353,-0.526,0.769,0.697,37.996,55.89,0.883,2.661,110,2
2026-01-04T14:30:00+00:00,SEG-002,T-178,80.109,-0.107,0.92,0.835,51.898,7.48,0.558,0.209,80,2
2026-01-04T14:35:00+00:00,SEG-008,T-179,101.184,1.069,0.254,0.368,32.606,36.78,0.855,4.33,100,0
2026-01-04T14:40:00+00:00,SEG-033,T-100,62.917,-0.916,0.277,0.04,33.345,23.3,0.679,1.611,80,0
2026-01-04T14:45:00+00:00,SEG-015,T-101,133.717,-0.215,1.052,0.671,39.621,27.27,0.298,6.392,130,2
2026-01-04T14:50:00+00:00,SEG-049,T-102,83.658,-0.399,0.717,0.601,43.389,55.63,0.3,0.476,80,2
